DATE,ID,SONG,ARTIST,ALBUM,date_dt,song_key,artist_key,track_name,artist_name,_merge
2021-09-09 : 3,3,Way 2 Sexy (feat. Future & Young Thug),ドレイク,Certified Lover Boy,2021-09-09,way 2 sexy,ドレイク,,,left_only
2021-09-09 : 5,5,Hurricane,カニエ・ウェスト,Donda,2021-09-09,hurricane,カニエウェスト,,,left_only
2021-09-09 : 6,6,Off The Grid,カニエ・ウェスト,Donda,2021-09-09,off the grid,カニエウェスト,,,left_only
2021-09-09 : 8,8,Moon,カニエ・ウェスト,Donda,2021-09-09,moon,カニエウェスト,,,left_only
2021-09-09 : 9,9,Sharing Locations (feat. Lil Baby & Lil Durk),ミーク・ミル,Sharing Locations (feat. Lil Baby & Lil Durk) - Single,2021-09-09,sharing locations,ミークミル,,,left_only
2021-09-10 : 1,1,Girls Want Girls (feat. Lil Baby),ドレイク,Certified Lover Boy,2021-09-10,girls want girls,ドレイク,,,left_only
2021-09-10 : 10,10,Blue Notes 2 (feat. Lil Uzi Vert),ミーク・ミル,Blue Notes 2 (feat. Lil Uzi Vert) - Single,2021-09-10,blue notes 2,ミークミル,,,left_only
2021-09-10 : 11,11,STAY,ザ・キッド・ラロイ、 ジャスティン・ビーバー,STAY - Single,2021-09-10,stay,ザキッドラロイ ジャスティンビーバー,,,left_only
2021-09-10 : 13,13,Being Honest,Kay Flock,Being Honest - Single,2021-09-10,being honest,kay flock,,,left_only
2021-09-10 : 14,14,Volví,Aventura、 バッド・バニー,Volví - Single,2021-09-10,volví,aventura バッドバニー,,,left_only
2021-09-10 : 15,15,IYKYK,B-Lovee,IYKYK - Single,2021-09-10,iykyk,blovee,,,left_only
2021-09-10 : 16,16,family ties,Baby Keem、 ケンドリック・ラマー,family ties - Single,2021-09-10,family ties,baby keem ケンドリックラマー,,,left_only
2021-09-10 : 17,17,Yonaguni,バッド・バニー,Yonaguni - Single,2021-09-10,yonaguni,バッドバニー,,,left_only
2021-09-10 : 18,18,2055,Sleepy Hallow,2055 - Single,2021-09-10,2055,sleepy hallow,,,left_only
2021-09-10 : 19,19,2/Catorce,ラウ・アレハンドロ、 Mr. Naisgai,2/Catorce - Single,2021-09-10,2catorce,ラウアレハンドロ mr naisgai,,,left_only
2021-09-10 : 2,2,Way 2 Sexy (feat. Future & Young Thug),ドレイク,Certified Lover Boy,2021-09-10,way 2 sexy,ドレイク,,,left_only
2021-09-10 : 20,20,Ley Seca,ジャイ・コルテッツ、 アヌエルAA,Timelezz,2021-09-10,ley seca,ジャイコルテッツ アヌエルaa,,,left_only
2021-09-10 : 24,24,No Time For Sleep (Freestyle),Bobby Shmurda,No Time For Sleep (Freestyle) - Single,2021-09-10,no time for sleep,bobby shmurda,,,left_only
2021-09-10 : 25,25,Todo De Ti,ラウ・アレハンドロ,Todo De Ti - Single,2021-09-10,todo de ti,ラウアレハンドロ,,,left_only
2021-09-10 : 3,3,Fair Trade (feat. Travis Scott),ドレイク,Certified Lover Boy,2021-09-10,fair trade,ドレイク,,,left_only
2021-09-10 : 5,5,Hurricane,カニエ・ウェスト,Donda,2021-09-10,hurricane,カニエウェスト,,,left_only
2021-09-10 : 6,6,Off The Grid,カニエ・ウェスト,Donda,2021-09-10,off the grid,カニエウェスト,,,left_only
2021-09-10 : 8,8,Sharing Locations (feat. Lil Baby & Lil Durk),ミーク・ミル,Sharing Locations (feat. Lil Baby & Lil Durk) - Single,2021-09-10,sharing locations,ミークミル,,,left_only
2021-09-10 : 9,9,Moon,カニエ・ウェスト,Donda,2021-09-10,moon,カニエウェスト,,,left_only
2021-09-11 : 1,1,Girls Want Girls (feat. Lil Baby),ドレイク,Certified Lover Boy,2021-09-11,girls want girls,ドレイク,,,left_only
2021-09-11 : 10,10,STAY,ザ・キッド・ラロイ、 ジャスティン・ビーバー,STAY - Single,2021-09-11,stay,ザキッドラロイ ジャスティンビーバー,,,left_only
2021-09-11 : 11,11,Blue Notes 2 (feat. Lil Uzi Vert),ミーク・ミル,Blue Notes 2 (feat. Lil Uzi Vert) - Single,2021-09-11,blue notes 2,ミークミル,,,left_only
2021-09-11 : 12,12,Being Honest,Kay Flock,Being Honest - Single,2021-09-11,being honest,kay flock,,,left_only
2021-09-11 : 14,14,IYKYK,B-Lovee,IYKYK - Single,2021-09-11,iykyk,blovee,,,left_only
2021-09-11 : 15,15,Volví,Aventura、 バッド・バニー,Volví - Single,2021-09-11,volví,aventura バッドバニー,,,left_only
2021-09-11 : 16,16,family ties,Baby Keem、 ケンドリック・ラマー,family ties - Single,2021-09-11,family ties,baby keem ケンドリックラマー,,,left_only
2021-09-11 : 17,17,2055,Sleepy Hallow,2055 - Single,2021-09-11,2055,sleepy hallow,,,left_only
2021-09-11 : 18,18,Yonaguni,バッド・バニー,Yonaguni - Single,2021-09-11,yonaguni,バッドバニー,,,left_only
2021-09-11 : 19,19,Nostálgico,Rvssian、 ラウ・アレハンドロ、 クリス・ブラウン,Nostálgico - Single,2021-09-11,nostálgico,rvssian ラウアレハンドロ クリスブラウン,,,left_only
2021-09-11 : 2,2,Way 2 Sexy (feat. Future & Young Thug),ドレイク,Certified Lover Boy,2021-09-11,way 2 sexy,ドレイク,,,left_only
2021-09-11 : 20,20,2/Catorce,ラウ・アレハンドロ、 Mr. Naisgai,2/Catorce - Single,2021-09-11,2catorce,ラウアレハンドロ mr naisgai,,,left_only
2021-09-11 : 23,23,Ley Seca,ジャイ・コルテッツ、 アヌエルAA,Timelezz (Apple Music Edition),2021-09-11,ley seca,ジャイコルテッツ アヌエルaa,,,left_only
2021-09-11 : 24,24,Wants and Needs (feat. Lil Baby),ドレイク,Scary Hours 2,2021-09-11,wants and needs,ドレイク,,,left_only
2021-09-11 : 25,25,24 Hours (feat. Lil Durk),エイ・ブギー・ウィット・ダ・フーディ,24 Hours (feat. Lil Durk) - Single,2021-09-11,24 hours,エイブギーウィットダフーディ,,,left_only
2021-09-11 : 3,3,Fair Trade (feat. Travis Scott),ドレイク,Certified Lover Boy,2021-09-11,fair trade,ドレイク,,,left_only
2021-09-11 : 5,5,Hurricane,カニエ・ウェスト,Donda,2021-09-11,hurricane,カニエウェスト,,,left_only
2021-09-11 : 6,6,Off The Grid,カニエ・ウェスト,Donda,2021-09-11,off the grid,カニエウェスト,,,left_only
2021-09-11 : 7,7,Moon,カニエ・ウェスト,Donda,2021-09-11,moon,カニエウェスト,,,left_only
2021-09-11 : 9,9,Sharing Locations (feat. Lil Baby & Lil Durk),ミーク・ミル,Sharing Locations (feat. Lil Baby & Lil Durk) - Single,2021-09-11,sharing locations,ミークミル,,,left_only
2021-09-12 : 1,1,Girls Want Girls (feat. Lil Baby),ドレイク,Certified Lover Boy,2021-09-12,girls want girls,ドレイク,,,left_only
2021-09-12 : 10,10,STAY,ザ・キッド・ラロイ、 ジャスティン・ビーバー,STAY - Single,2021-09-12,stay,ザキッドラロイ ジャスティンビーバー,,,left_only
2021-09-12 : 12,12,Being Honest,Kay Flock,Being Honest - Single,2021-09-12,being honest,kay flock,,,left_only
2021-09-12 : 14,14,Blue Notes 2 (feat. Lil Uzi Vert),ミーク・ミル,Blue Notes 2 (feat. Lil Uzi Vert) - Single,2021-09-12,blue notes 2,ミークミル,,,left_only
2021-09-12 : 15,15,IYKYK,B-Lovee,IYKYK - Single,2021-09-12,iykyk,blovee,,,left_only
2021-09-12 : 16,16,range brothers,Baby Keem、 ケンドリック・ラマー,The Melodic Blue,2021-09-12,range brothers,baby keem ケンドリックラマー,,,left_only
2021-09-12 : 17,17,Volví,Aventura、 バッド・バニー,Volví - Single,2021-09-12,volví,aventura バッドバニー,,,left_only
2021-09-12 : 18,18,Nostálgico,Rvssian、 ラウ・アレハンドロ、 クリス・ブラウン,Nostálgico - Single,2021-09-12,nostálgico,rvssian ラウアレハンドロ クリスブラウン,,,left_only
2021-09-12 : 19,19,Story Time,Fivio Foreign,Story Time - Single,2021-09-12,story time,fivio foreign,,,left_only
2021-09-12 : 2,2,Way 2 Sexy (feat. Future & Young Thug),ドレイク,Certified Lover Boy,2021-09-12,way 2 sexy,ドレイク,,,left_only
2021-09-12 : 20,20,2055,Sleepy Hallow,2055 - Single,2021-09-12,2055,sleepy hallow,,,left_only
2021-09-12 : 21,21,Yonaguni,バッド・バニー,Yonaguni - Single,2021-09-12,yonaguni,バッドバニー,,,left_only
2021-09-12 : 22,22,family ties,Baby Keem、 ケンドリック・ラマー,family ties - Single,2021-09-12,family ties,baby keem ケンドリックラマー,,,left_only
2021-09-12 : 25,25,In Da Getto,J. バルヴィン、 スクリレックス,In Da Getto - Single,2021-09-12,in da getto,j バルヴィン スクリレックス,,,left_only
2021-09-12 : 3,3,Fair Trade (feat. Travis Scott),ドレイク,Certified Lover Boy,2021-09-12,fair trade,ドレイク,,,left_only
2021-09-12 : 5,5,Hurricane,カニエ・ウェスト,Donda,2021-09-12,hurricane,カニエウェスト,,,left_only
2021-09-12 : 6,6,Off The Grid,カニエ・ウェスト,Donda,2021-09-12,off the grid,カニエウェスト,,,left_only
2021-09-12 : 8,8,Sharing Locations (feat. Lil Baby & Lil Durk),ミーク・ミル,Sharing Locations (feat. Lil Baby & Lil Durk) - Single,2021-09-12,sharing locations,ミークミル,,,left_only
2021-09-12 : 9,9,Moon,カニエ・ウェスト,Donda,2021-09-12,moon,カニエウェスト,,,left_only
2021-09-13 : 1,1,Girls Want Girls (feat. Lil Baby),ドレイク,Certified Lover Boy,2021-09-13,girls want girls,ドレイク,,,left_only
2021-09-13 : 11,11,range brothers,Baby Keem、 ケンドリック・ラマー,The Melodic Blue,2021-09-13,range brothers,baby keem ケンドリックラマー,,,left_only
2021-09-13 : 12,12,STAY,ザ・キッド・ラロイ、 ジャスティン・ビーバー,STAY - Single,2021-09-13,stay,ザキッドラロイ ジャスティンビーバー,,,left_only
2021-09-13 : 13,13,Being Honest,Kay Flock,Being Honest - Single,2021-09-13,being honest,kay flock,,,left_only
2021-09-13 : 14,14,Moon,カニエ・ウェスト,Donda,2021-09-13,moon,カニエウェスト,,,left_only
2021-09-13 : 15,15,Volví,Aventura、 バッド・バニー,Volví - Single,2021-09-13,volví,aventura バッドバニー,,,left_only
2021-09-13 : 16,16,family ties,Baby Keem、 ケンドリック・ラマー,family ties - Single,2021-09-13,family ties,baby keem ケンドリックラマー,,,left_only
2021-09-13 : 17,17,Blue Notes 2 (feat. Lil Uzi Vert),ミーク・ミル,Blue Notes 2 (feat. Lil Uzi Vert) - Single,2021-09-13,blue notes 2,ミークミル,,,left_only
2021-09-13 : 18,18,Story Time,Fivio Foreign,Story Time - Single,2021-09-13,story time,fivio foreign,,,left_only
2021-09-13 : 19,19,IYKYK,B-Lovee,IYKYK - Single,2021-09-13,iykyk,blovee,,,left_only
2021-09-13 : 2,2,Way 2 Sexy (feat. Future & Young Thug),ドレイク,Certified Lover Boy,2021-09-13,way 2 sexy,ドレイク,,,left_only
2021-09-13 : 20,20,Nostálgico,Rvssian、 ラウ・アレハンドロ、 クリス・ブラウン,Nostálgico - Single,2021-09-13,nostálgico,rvssian ラウアレハンドロ クリスブラウン,,,left_only
2021-09-13 : 21,21,Yonaguni,バッド・バニー,Yonaguni - Single,2021-09-13,yonaguni,バッドバニー,,,left_only
2021-09-13 : 22,22,In Da Getto,J. バルヴィン、 スクリレックス,JOSE,2021-09-13,in da getto,j バルヴィン スクリレックス,,,left_only
2021-09-13 : 23,23,Curazao,El Alfa、 Farruko,Curazao - Single,2021-09-13,curazao,el alfa farruko,,,left_only
2021-09-13 : 24,24,2/Catorce,ラウ・アレハンドロ、 Mr. Naisgai,2/Catorce - Single,2021-09-13,2catorce,ラウアレハンドロ mr naisgai,,,left_only
2021-09-13 : 3,3,Fair Trade (feat. Travis Scott),ドレイク,Certified Lover Boy,2021-09-13,fair trade,ドレイク,,,left_only
2021-09-13 : 5,5,Hurricane,カニエ・ウェスト,Donda,2021-09-13,hurricane,カニエウェスト,,,left_only
2021-09-13 : 7,7,Off The Grid,カニエ・ウェスト,Donda,2021-09-13,off the grid,カニエウェスト,,,left_only
2021-09-13 : 9,9,Sharing Locations (feat. Lil Baby & Lil Durk),ミーク・ミル,Sharing Locations (feat. Lil Baby & Lil Durk) - Single,2021-09-13,sharing locations,ミークミル,,,left_only
2021-09-14 : 1,1,Way 2 Sexy (feat. Future & Young Thug),ドレイク,Certified Lover Boy,2021-09-14,way 2 sexy,ドレイク,,,left_only
2021-09-14 : 10,10,Being Honest,Kay Flock,Being Honest - Single,2021-09-14,being honest,kay flock,,,left_only
2021-09-14 : 11,11,Sharing Locations (feat. Lil Baby & Lil Durk),ミーク・ミル,Sharing Locations (feat. Lil Baby & Lil Durk) - Single,2021-09-14,sharing locations,ミークミル,,,left_only
2021-09-14 : 12,12,STAY,ザ・キッド・ラロイ、 ジャスティン・ビーバー,STAY - Single,2021-09-14,stay,ザキッドラロイ ジャスティンビーバー,,,left_only
2021-09-14 : 13,13,Volví,Aventura、 バッド・バニー,Volví - Single,2021-09-14,volví,aventura バッドバニー,,,left_only
2021-09-14 : 14,14,Story Time,Fivio Foreign,Story Time - Single,2021-09-14,story time,fivio foreign,,,left_only
2021-09-14 : 15,15,range brothers,Baby Keem、 ケンドリック・ラマー,The Melodic Blue,2021-09-14,range brothers,baby keem ケンドリックラマー,,,left_only
2021-09-14 : 16,16,IYKYK,B-Lovee,IYKYK - Single,2021-09-14,iykyk,blovee,,,left_only
2021-09-14 : 17,17,Moon,カニエ・ウェスト,Donda,2021-09-14,moon,カニエウェスト,,,left_only
2021-09-14 : 18,18,Blue Notes 2 (feat. Lil Uzi Vert),ミーク・ミル,Blue Notes 2 (feat. Lil Uzi Vert) - Single,2021-09-14,blue notes 2,ミークミル,,,left_only
2021-09-14 : 19,19,family ties,Baby Keem、 ケンドリック・ラマー,family ties - Single,2021-09-14,family ties,baby keem ケンドリックラマー,,,left_only
2021-09-14 : 2,2,Girls Want Girls (feat. Lil Baby),ドレイク,Certified Lover Boy,2021-09-14,girls want girls,ドレイク,,,left_only
2021-09-14 : 20,20,Yonaguni,バッド・バニー,Yonaguni - Single,2021-09-14,yonaguni,バッドバニー,,,left_only
2021-09-14 : 21,21,Nostálgico,Rvssian、 ラウ・アレハンドロ、 クリス・ブラウン,Nostálgico - Single,2021-09-14,nostálgico,rvssian ラウアレハンドロ クリスブラウン,,,left_only
2021-09-14 : 22,22,In Da Getto,J. バルヴィン、 スクリレックス,JOSE,2021-09-14,in da getto,j バルヴィン スクリレックス,,,left_only
2021-09-14 : 23,23,Curazao,El Alfa、 Farruko,Curazao - Single,2021-09-14,curazao,el alfa farruko,,,left_only
2021-09-14 : 24,24,2/Catorce,ラウ・アレハンドロ、 Mr. Naisgai,2/Catorce - Single,2021-09-14,2catorce,ラウアレハンドロ mr naisgai,,,left_only
2021-09-14 : 3,3,Fair Trade (feat. Travis Scott),ドレイク,Certified Lover Boy,2021-09-14,fair trade,ドレイク,,,left_only
2021-09-14 : 6,6,Hurricane,カニエ・ウェスト,Donda,2021-09-14,hurricane,カニエウェスト,,,left_only
2021-09-14 : 7,7,Off The Grid,カニエ・ウェスト,Donda,2021-09-14,off the grid,カニエウェスト,,,left_only
2021-09-15 : 1,1,Way 2 Sexy (feat. Future & Young Thug),ドレイク,Certified Lover Boy,2021-09-15,way 2 sexy,ドレイク,,,left_only
2021-09-15 : 10,10,STAY,ザ・キッド・ラロイ、 ジャスティン・ビーバー,STAY - Single,2021-09-15,stay,ザキッドラロイ ジャスティンビーバー,,,left_only
2021-09-15 : 11,11,Sharing Locations (feat. Lil Baby & Lil Durk),ミーク・ミル,Sharing Locations (feat. Lil Baby & Lil Durk) - Single,2021-09-15,sharing locations,ミークミル,,,left_only
2021-09-15 : 13,13,IYKYK,B-Lovee,IYKYK - Single,2021-09-15,iykyk,blovee,,,left_only
2021-09-15 : 14,14,Volví,Aventura、 バッド・バニー,Volví - Single,2021-09-15,volví,aventura バッドバニー,,,left_only
2021-09-15 : 15,15,family ties,Baby Keem、 ケンドリック・ラマー,family ties - Single,2021-09-15,family ties,baby keem ケンドリックラマー,,,left_only
2021-09-15 : 16,16,Moon,カニエ・ウェスト,Donda,2021-09-15,moon,カニエウェスト,,,left_only
2021-09-15 : 17,17,Story Time,Fivio Foreign,Story Time - Single,2021-09-15,story time,fivio foreign,,,left_only
2021-09-15 : 18,18,range brothers,Baby Keem、 ケンドリック・ラマー,The Melodic Blue,2021-09-15,range brothers,baby keem ケンドリックラマー,,,left_only
2021-09-15 : 19,19,Blue Notes 2 (feat. Lil Uzi Vert),ミーク・ミル,Blue Notes 2 (feat. Lil Uzi Vert) - Single,2021-09-15,blue notes 2,ミークミル,,,left_only
2021-09-15 : 2,2,Girls Want Girls (feat. Lil Baby),ドレイク,Certified Lover Boy,2021-09-15,girls want girls,ドレイク,,,left_only
2021-09-15 : 20,20,Yonaguni,バッド・バニー,Yonaguni - Single,2021-09-15,yonaguni,バッドバニー,,,left_only
2021-09-15 : 21,21,Nostálgico,Rvssian、 ラウ・アレハンドロ、 クリス・ブラウン,Nostálgico - Single,2021-09-15,nostálgico,rvssian ラウアレハンドロ クリスブラウン,,,left_only
2021-09-15 : 22,22,2055,Sleepy Hallow,2055 - Single,2021-09-15,2055,sleepy hallow,,,left_only
2021-09-15 : 24,24,Curazao,El Alfa、 Farruko,Curazao - Single,2021-09-15,curazao,el alfa farruko,,,left_only
2021-09-15 : 25,25,2/Catorce,ラウ・アレハンドロ、 Mr. Naisgai,2/Catorce - Single,2021-09-15,2catorce,ラウアレハンドロ mr naisgai,,,left_only
2021-09-15 : 3,3,Fair Trade (feat. Travis Scott),ドレイク,Certified Lover Boy,2021-09-15,fair trade,ドレイク,,,left_only
2021-09-15 : 6,6,Hurricane,カニエ・ウェスト,Donda,2021-09-15,hurricane,カニエウェスト,,,left_only
2021-09-15 : 7,7,Off The Grid,カニエ・ウェスト,Donda,2021-09-15,off the grid,カニエウェスト,,,left_only
2021-09-15 : 8,8,Being Honest,Kay Flock,Being Honest - Single,2021-09-15,being honest,kay flock,,,left_only
2021-09-16 : 1,1,Way 2 Sexy (feat. Future & Young Thug),ドレイク,Certified Lover Boy,2021-09-16,way 2 sexy,ドレイク,,,left_only
2021-09-16 : 11,11,Sharing Locations (feat. Lil Baby & Lil Durk),ミーク・ミル,Sharing Locations (feat. Lil Baby & Lil Durk) - Single,2021-09-16,sharing locations,ミークミル,,,left_only
2021-09-16 : 13,13,IYKYK,B-Lovee,IYKYK - Single,2021-09-16,iykyk,blovee,,,left_only
2021-09-16 : 14,14,family ties,Baby Keem、 ケンドリック・ラマー,family ties - Single,2021-09-16,family ties,baby keem ケンドリックラマー,,,left_only
2021-09-16 : 15,15,Volví,Aventura、 バッド・バニー,Volví - Single,2021-09-16,volví,aventura バッドバニー,,,left_only
2021-09-16 : 16,16,Moon,カニエ・ウェスト,Donda,2021-09-16,moon,カニエウェスト,,,left_only
2021-09-16 : 17,17,Story Time,Fivio Foreign,Story Time - Single,2021-09-16,story time,fivio foreign,,,left_only
2021-09-16 : 18,18,Blue Notes 2 (feat. Lil Uzi Vert),ミーク・ミル,Blue Notes 2 (feat. Lil Uzi Vert) - Single,2021-09-16,blue notes 2,ミークミル,,,left_only
2021-09-16 : 19,19,range brothers,Baby Keem、 ケンドリック・ラマー,The Melodic Blue,2021-09-16,range brothers,baby keem ケンドリックラマー,,,left_only
2021-09-16 : 2,2,Girls Want Girls (feat. Lil Baby),ドレイク,Certified Lover Boy,2021-09-16,girls want girls,ドレイク,,,left_only
2021-09-16 : 20,20,Yonaguni,バッド・バニー,Yonaguni - Single,2021-09-16,yonaguni,バッドバニー,,,left_only
2021-09-16 : 21,21,2055,Sleepy Hallow,2055 - Single,2021-09-16,2055,sleepy hallow,,,left_only
2021-09-16 : 23,23,Nostálgico,Rvssian、 ラウ・アレハンドロ、 クリス・ブラウン,Nostálgico - Single,2021-09-16,nostálgico,rvssian ラウアレハンドロ クリスブラウン,,,left_only
